,pid,lab,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,lf,hf,lf/hf
S13_089,S13,Base,89.21980198019803,672.4964488636364,55.078900589280146,18.88019498629375,24.08338374803318,0.1724137931034483,0.045977011494252866,31.25,17.028073742996636,76.18968117153722,4075.787670305805,0.22349579997137392,0.08454943605526151,61526.082293817526,16509.644187876707,3.726675244703159
S13_090,S13,Base,90.0731369835936,666.1253511235955,49.887437925247205,15.299214431853972,19.965867480723514,0.1590909090909091,0.011363636363636364,27.34375,14.102604674404194,68.52369859025123,3035.917745540481,0.20580623878365129,0.06751624609671701,80031.06307317992,19236.752507547928,4.160320877537834
S13_091,S13,Base,91.2174199934015,657.7690972222222,43.211492545237036,14.74196503176315,18.997265023901274,0.12359550561797752,0.011235955056179777,23.4375,13.43133809756683,59.86226106007333,2525.9355819015022,0.22437071135833195,0.05070993914807302,59320.30292484613,8987.735982854658,6.600138570826711
S13_092,S13,Base,91.27764938923737,657.3350694444445,44.140539645388905,15.51625160313476,20.665784443903455,0.19101123595505615,0.011235955056179777,21.484375,14.601014118061295,60.646421623226935,2781.877964730731,0.2407563995905945,0.05074596569572719,33909.49113854976,3805.536994199109,8.910566679614202
S13_093,S13,Base,90.43954539230451,663.4265988372092,52.711189674338854,14.229606770018805,20.189790753488328,0.2261904761904762,0.023809523809523808,27.34375,14.24661766284718,68.67681952005522,3073.773176613357,0.20744434239105725,0.08769622029290539,28398.124192142757,5039.806862391588,5.634764380368877
S13_094,S13,Base,88.5360581646689,677.6899857954545,64.01038730971935,21.6788448929299,28.009145361266107,0.26436781609195403,0.045977011494252866,23.4375,19.79810106921237,88.32792009552902,5493.781893644649,0.22414318199500446,0.08389824820457747,142372.24229436406,17022.210482180057,8.363910341927005
S13_095,S13,Base,87.9467376830892,682.2311046511627,58.47786336084128,22.08322409645786,28.011797302982586,0.25882352941176473,0.047058823529411764,15.625,19.80517256615595,80.51553213969675,5009.65906965843,0.2459795276741562,0.08527911855503062,269637.4749016662,25822.632222857508,10.441905092192355
S13_096,S13,Base,87.65628074778618,684.4917385057471,58.28222125623057,22.492226238337043,29.085660626325254,0.2558139534883721,0.05813953488372092,23.4375,20.5650627860916,80.25715048942372,5185.177748123139,0.2562396329882365,0.10082677959265983,185248.31663433515,16764.57358126916,11.049986791272204
S13_097,S13,Base,87.18632433502736,688.1813226744188,57.83542675105415,22.72424284690175,28.94162680203947,0.2352941176470588,0.05882352941176471,27.34375,20.462240439847317,79.61088328201818,5117.707950813346,0.2570281800210744,0.10145417653026716,36324.67223151388,6167.008534951617,5.890160849566406
S13_098,S13,Base,87.79449444845936,683.4141522988506,54.82813673980058,14.016713463046164,19.453880186378225,0.1511627906976744,0.02325581395348837,19.53125,13.507726773933136,70.21846182682826,2979.7748609510522,0.19236716986546493,0.10098459984852312,9993.256155810717,8426.399586690799,1.18594615090349
S13_099,S13,Base,89.21391327305128,672.5408380681819,28.28031309580804,10.909728842304194,15.146220686282973,0.08045977011494253,0.011494252873563218,19.53125,10.703216877865804,38.45189507869456,1292.9506441863273,0.2783534298104398,0.05072451515817595,10249.638697171144,7894.451159392442,1.298334550461638
S13_100,S13,Base,88.93216658990723,674.6715198863636,29.21952895865461,12.064000169495705,16.056802877355175,0.10344827586206896,0.02298850574712644,19.53125,11.347480351027668,39.80710728176753,1419.0899727515591,0.2850616667698696,0.08427439743805831,9995.2240335464,4344.14286681148,2.3008506718110557
S13_101,S13,Base,87.87068449411295,682.8215843023256,25.36314596056404,12.176661237051823,16.836105435391453,0.12941176470588234,0.023529411764705882,17.578125,11.90487997185387,33.771695667048235,1263.0709909212371,0.3525105783619185,0.06816284102721401,17105.782489166708,3977.0989275271113,4.301070403547336
S13_102,S13,Base,87.77719390436151,683.5488505747128,26.042750423346792,9.975374723476966,15.046522755120163,0.12790697674418605,0.011627906976744186,19.53125,10.634649398275725,35.352295200974986,1181.110864617121,0.3008192067252943,0.06730833950326445,25935.782904177242,6223.411665712944,4.16745417100832
S13_103,S13,Base,86.73354148674683,691.7738970588235,33.49915894434327,12.786458198032268,18.41588314849812,0.19047619047619047,0.023809523809523808,23.4375,13.016971352757015,45.72104651926505,1869.7174627360064,0.28470414270312416,0.10211027910142956,24861.12157913409,5971.59463537564,4.16322994060199
S13_104,S13,Base,85.7987776828547,699.3106617647059,37.500844767734044,18.94053147296408,25.74585525798337,0.27380952380952384,0.047619047619047616,23.4375,18.200049394668508,49.88105925652487,2852.056381946485,0.3648689435617345,0.10100840053197756,32482.514977399336,4924.9431234565,6.595510681675032
S13_105,S13,Base,85.85002328830927,698.8932291666665,38.95170454103512,19.110926188855164,26.693951845606193,0.3012048192771085,0.04819277108433735,23.4375,18.875004979323805,52.089093065603116,3088.7570058506926,0.3623600233459979,0.08522824123001398,61472.672653167596,8673.79236055994,7.0871736488281805
S13_106,S13,Base,85.78153048334552,699.4512648809523,38.19417707655949,18.48513735922496,25.58986213059679,0.27710843373493976,0.03614457831325301,21.484375,18.09427540227028,51.130471977999896,2906.5036355289485,0.3538843805325281,0.08516146613980105,96882.8115060726,16308.595975249209,5.940597930876889
S13_107,S13,Base,84.70963455149501,708.3019578313254,39.94719378799808,18.90908641368175,26.609115525674447,0.3170731707317073,0.03658536585365853,27.34375,18.793492326320226,52.979682514612044,3127.9997889049105,0.35473018021836755,0.08511072905850513,98750.02638805126,19168.18340847603,5.151767608003205
S13_108,S13,Base,85.1531151003168,704.6130952380953,44.83041268830154,19.288241377381198,26.75586291101357,0.3253012048192771,0.04819277108433735,31.25,18.915036972525915,60.165008090847714,3575.205803798428,0.3143860122808371,0.08453514125822105,63900.342614399466,13481.67395304584,4.739792909764207
S13_109,S13,Base,87.59681697612731,684.9563953488373,50.916521815987046,18.13971296108496,23.91141572408767,0.24705882352941175,0.035294117647058816,35.15625,16.898897158803695,69.99236279704733,3715.856126837483,0.24143915826651566,0.08493434575073469,47100.82465145076,6918.654220703917,6.807801510083076
S13_110,S13,Base,88.35173553719008,679.1038074712643,46.72332657259785,11.882132009976,17.504792935324186,0.18604651162790695,0.02325581395348837,31.25,12.377382754142904,65.17992457811032,2534.5014698149216,0.18989562866569595,0.0846811753747142,43084.088060578,3446.306079670181,12.501526870968249
S13_111,S13,Base,88.98485845951285,674.2720170454545,45.848096404015166,12.780651180597012,18.245195128979578,0.19540229885057472,0.03448275862068965,33.203125,12.89364218229042,63.75514442970026,2582.5023200258424,0.20223689080506468,0.11804782623359975,23792.840297622788,3206.225516595694,7.420825570275402
S13_112,S13,Base,90.01598295151838,666.5482954545455,43.689802566524726,12.535546444897511,18.139145540347485,0.19540229885057472,0.03448275862068965,31.25,12.799722908358225,59.70327078170945,2400.758995865192,0.21438897301217075,0.06823726095634522,22042.037347932277,5902.811889936159,3.7341588651185473
S13_113,S13,Base,90.1919904994392,665.2475421348314,46.95322247314546,19.413820456752106,25.229630543640702,0.25,0.05681818181818181,27.34375,17.816805966892296,63.301301365178716,3543.173029894401,0.2814603425624533,0.11830519359799894,31660.46960978425,10051.84259894797,3.149718004249076
S13_114,S13,Base,89.68901718934522,668.9782303370788,47.35724580155632,19.41300848151372,26.398405866597045,0.2840909090909091,0.05681818181818181,31.25,18.65485037791548,64.41672749792605,3775.2029247841747,0.28959636887043183,0.11764903611825407,56960.82303621336,20002.385477448548,2.8477014954257913
S13_115,S13,Base,88.2202989771833,680.1155821917807,45.086462575595505,20.427494998040103,28.907276398819434,0.3333333333333333,0.06944444444444445,23.4375,20.427531021016158,60.52313445154498,3884.0710268867065,0.33751607887014684,0.08062402999213916,83893.51822724499,28304.78111409593,2.963934534207211
S13_116,S13,TSST,118.6766162583372,505.57558760683764,35.15185840075951,16.003606401162873,20.323376564135998,0.15517241379310345,0.0603448275862069,19.53125,14.370481748051315,47.7202505726279,2154.3879710680053,0.3011401150582842,0.06768762162619511,20506.449625095094,9355.721221950289,2.191861978206779
S13_117,S13,TSST,118.10685403685535,508.0145474137931,28.51573952829932,12.853594794127295,16.921421154438224,0.11304347826086955,0.034782608695652174,21.484375,11.957438437561246,37.276592738778895,1400.3101448713003,0.3207760570112918,0.13588572010938801,14647.979765373371,4806.632656552132,3.0474514721665007
S13_118,S13,TSST,120.6282722513089,497.39583333333326,27.97964706633372,10.796988019471776,14.372566415763234,0.07563025210084033,0.01680672268907563,19.53125,10.161640290756562,38.214870715233324,1219.9613861246853,0.2659080117391552,0.13415615776764153,13687.622457700934,3149.078116912898,4.346549037379603
S13_119,S13,TSST,121.35097768121668,494.43359375,26.506252199050106,6.243086242906145,10.051934794841634,0.04201680672268908,0.0,17.578125,7.102331657686068,36.819794083962,821.5465510267337,0.1928943883143472,0.13495504310126688,19907.27707628096,3198.2208083163177,6.224484883756671
S13_120,S13,TSST,120.18937401367701,499.21218487394964,30.66005241741982,6.835436515940673,11.199661537949199,0.07627118644067797,0.0,19.53125,7.918111123103177,42.672420758986455,1061.4969378185642,0.1855557051198153,0.13479132617816045,18561.197482984982,3431.6735140555847,5.408788862623816
S13_121,S13,TSST,120.42693371985769,498.22741596638656,30.505626634675785,6.9474644717870415,10.983983021250666,0.06779661016949153,0.0,19.53125,7.7589082336010575,42.44820962711968,1034.6890796452244,0.18278528827854212,0.11816938737613315,10899.006531846038,7625.808434317155,1.4292263732719874
S13_122,S13,TSST,118.22380106571936,507.51201923076917,35.688829562269724,7.57812488028948,12.17567362486728,0.09482758620689656,0.0,27.34375,8.609205028047992,49.83123415469985,1347.7662185797521,0.172767244763012,0.11799211138455315,11469.550195580041,11856.88143602812,0.9673327896093196
S13_123,S13,TSST,118.32499341585462,507.0779914529914,37.09990820520084,7.835110525553817,12.363291357686396,0.10344827586206896,0.0,23.4375,8.740091495315202,51.896105373358424,1424.9532575051041,0.16841517166723746,0.1180936313791649,25880.853269969186,7305.615994739559,3.5425969950521363
S13_124,S13,TSST,116.11885353668156,516.7119565217391,35.98822265993329,9.614408063987355,14.45469926822273,0.13157894736842105,0.008771929824561403,23.4375,10.162695251175153,48.56903478608368,1550.6659409557126,0.2092422733112875,0.050532273278533886,40632.81124878936,4110.0564724873275,9.886192932088633
S13_125,S13,TSST,113.50990778889542,528.5882190265487,36.58953580977058,10.801755263836062,15.506842583918655,0.15178571428571427,0.017857142857142856,31.25,10.963634485827628,50.751771859708,1748.0571616826069,0.21602466444194615,0.06702525176360194,49638.04605080538,7870.124672999374,6.307148630199259
S13_126,S13,TSST,112.82159872948651,531.8130630630629,45.31785984570429,12.578293432217587,17.022875078061734,0.15454545454545454,0.03636363636363636,27.34375,11.992882038835795,62.025600817522104,2336.9230623360377,0.1933537423380804,0.0678195998643608,53321.10001101987,15475.048224251908,3.4456176961992964
S13_127,S13,TSST,110.917087901267,540.9446022727273,42.819121638536565,12.341933578860614,17.9319402585541,0.1651376146788991,0.03669724770642202,29.296875,12.676732247012653,59.33899359234005,2363.183068536437,0.21363241065566488,0.0672834314550042,56153.041118407324,19240.09078920916,2.9185434587398547
S13_128,S13,TSST,110.03877752218204,545.2623279816514,48.287824943175615,13.861122161733228,19.7506485129257,0.19444444444444445,0.05555555555555555,31.25,13.930153476350734,66.15204375113339,2895.003147013418,0.2105778247571084,0.1010407194099222,94814.63198708632,13850.260486210193,6.845693052595443
S13_129,S13,TSST,109.0866048530282,550.0217013888888,45.96636439993402,14.327687320710973,20.09623822728648,0.19626168224299065,0.05607476635514018,27.34375,14.202587371441961,63.56169128168342,2836.0428409172664,0.22344571211141956,0.10108838494456987,108792.1594823459,9352.236750008538,11.632742240218265
S13_130,S13,TSST,106.43436943179569,563.7276785714286,46.521216660746184,13.191242661809401,18.99813277610106,0.17307692307692307,0.038461538461538464,27.34375,13.433708515863467,64.70199453539914,2730.6338028146506,0.20762433387604065,0.08453799983092397,86673.4040818491,9389.592883252368,9.230794685086193
S13_131,S13,TSST,107.47640108257971,558.262087264151,48.73921127647271,13.331435710786275,19.5943919827235,0.19047619047619047,0.0380952380952381,25.390625,13.852829953799446,67.72567518953818,2947.417917661591,0.2045432535745224,0.08456087537418187,99280.59223592213,11564.839265814355,8.584692787680618
S13_132,S13,TSST,107.79661016949152,556.6037735849056,41.54218686898819,11.636914276576308,17.352428384330914,0.13333333333333333,0.01904761904761905,19.53125,12.268214901439972,57.55543794283372,2218.286368339423,0.21315474853349628,0.06785066069580853,85077.54590850884,10020.842616997794,8.490059085869344
S13_133,S13,TSST,106.35716169876021,564.1369047619047,43.346824761539295,11.93796709444974,17.317444751705303,0.15384615384615385,0.019230769230769232,27.34375,12.244821774023414,60.30497729449563,2319.826468196044,0.20304827766084027,0.06758012468533005,43721.39169840695,9512.348514122146,4.596277316111542
S13_134,S13,TSST,106.1541499374712,565.2157738095239,40.916294154077605,10.510318964242536,15.825597852872455,0.14423076923076922,0.0,27.34375,11.179004042035835,56.39324796016493,1980.5239304638221,0.1982330233919576,0.1011804384485666,34005.76480109022,7795.0967717928625,4.3624557586177275
S13_135,S13,TSST,104.15958917637764,576.0391383495146,45.28298601887996,10.000391992426726,15.610632180869455,0.13725490196078433,0.0,35.15625,11.036756143793651,62.67479459412143,2173.1226528675115,0.1760956093317431,0.10121116021726663,64332.97327009247,3378.424297108169,19.042301266054587
S13_136,S13,TSST,104.12175184422144,576.2484681372549,43.85003933091881,10.058221549969568,15.620164784040188,0.13861386138613865,0.0,35.15625,11.03750401905348,61.184083521411885,2121.5789929306848,0.18039828961711607,0.0851397142711189,99900.17361120466,2951.367423238092,33.848775596228286
S13_137,S13,TSST,101.76856468118605,589.5730198019803,38.51824366568025,9.64606499170614,14.848888913084544,0.12,0.0,27.34375,10.477018364895583,53.19299273699835,1750.8220321737176,0.1969623784226057,0.10084881082443904,95621.24455692279,6070.190745111551,15.752593052191735
S13_138,S13,TSST,99.81227436823107,601.1284722222222,37.45874832520127,11.056018596239118,16.759662296519206,0.15306122448979592,0.0,19.53125,11.849664207611768,51.83038622713405,1929.4803560947012,0.22862388398348996,0.10090308258917308,46605.58331847389,5826.24967060746,7.999242386331629
